id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
2649,The Game,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",/4UOa079915QjiTA2u5hT2yKVgUu.jpg,"[18, 53, 9648]",23.353,1997-09-12,7.561,6155
286817,Anatomy of a Love Seen,en,"A film within a film that explores love in all its painful and messy glory.  Six months ago Zoe and Mal fell for each other while filming a love scene, which led to an intense, whirlwind affair, followed by a devastating breakup. Soon after their split, things get complicated when the two have to meet on set once more to re-shoot that fateful sequence.",/x3RZlpyRx1Fkn5BjleRADPL98oP.jpg,"[10749, 18]",9.142,2014-07-28,4.894,113
381108,Raven's Touch,en,"Blaming herself for a tragic accident, Raven Michaels secludes herself at a remote family cabin. She wanders the woods on the verge of a breakdown, seeking peace in isolation. In a last ditch attempt to save her family, Kate Royce takes her two teenagers camping far from the distractions of technology and young romance. When Raven and Kate's worlds collide they offer each other unexpected opportunities for intimacy and healing.",/yQBzzDD8mUpSaFtdMreVbVn1rC4.jpg,[18],7.435,2015-08-06,4.554,28
435665,Ava's Impossible Things,en,"When her mother makes a shocking request, sheltered Ava struggles with reality, escaping into a dream world where she summons up old friends and long forgotten desires.",/3BdKWMbIekyK7Mk8qhuI7coE6JW.jpg,"[10749, 18]",5.641,2016-07-16,4.9,15
606243,Season of Love,en,A queer lady holiday movie that follows the lives of three very different couples in dealing with their love lives in various loosely interrelated tales all set right before Christmas through New Years.,/usx2sUMfr8XXI8QoQuzaxZzasvo.jpg,"[10749, 35]",5.478,2019-11-21,7.292,60
805973,Christmas at the Ranch,en,"When Haley Hollis returns to her family ranch to try and save it from closure, she wasn't banking on spending so much time with ranch hand Kate - or falling for her.",/ynYg2kSmXImV0xr6pxDluNB3tQl.jpg,"[10749, 35]",5.607,2021-12-01,7.024,21
717536,I Hate New Year's,en,"Rising music star Layne heads home to Nashville for New Year's Eve to break her writer's block, but sometimes you find inspiration - and love - where you least expect it.",/bhi8YfMgbLLQWCFbfQVIAe13xn5.jpg,"[35, 10749]",3.346,2020-12-04,6.5,14
37082,After Stonewall,en,"This sequel to ""Before Stonewall"" documents the history of gay and lesbian life from the riots at Stonewall in 1969 to the present. Narrated by Melissa Etheridge, the film explains the work, struggles, victories, and defeats the gay community has weathered to become a vibrant and integral part of North American society.",/6okeWmSYauy8TCjVbCHUlr366ig.jpg,[99],1.405,1999-06-06,5.5,12
173473,Mr. Angel,en,"Buck Angel: trans man, porn star, pioneer. Here we see his life through a documentary lens that evidences the power and personality of an amazing human being.",/xJC3EfgenKOzU5L5AzrHNgljnkD.jpg,[99],1.29,2013-03-09,5.1,11
197373,Dangerous Living: Coming Out in the Developing World,en,"A feature-length documentary that explores the immense changes that occurred for gays, lesbians and transgender people living in the Global South. In the last decade of the 20th Century, a new heightened visibility began spreading throughout the developing world and the battles between families, fundamentalist religions, and governments around sexual and gender identity had begun. But in the West, few people knew about this historic social upheaval, until 52 men on Cairo’s Queen Boat discothèque were arrested for crimes of debauchery. That explosive story focused attention to the lives and trials of gay people coming out in the developing world and the film chronicles those events.",/gsEJSnSkCAyquqMMlV6m83QVPXP.jpg,[99],1.011,2003-06-07,4.65,10
163119,It Wasn't Love,en,"The narration and intertitles describe the ultimate teenage fantasy road-trip: a female version of Bonnie and Clyde in love, in trouble, and unstoppable. With dreams of freedom, a life of crime, and the glamour of Hollywood, the film depicts the ultimate wish list of the lesbian bad girl whose life is not only constrained by school and parents, but also by the fear of a world that cannot tolerate her difference.",,[],0.6,1992-05-10,4.3,7
145467,Jollies,en,"Benning gives a chronology of her crushes and kisses, tracing the development of her nascent sexuality.",,[],0.6,1990-12-31,3.3,6
214119,Girl Power,en,"Set to music by Bikini Kill (an all-girl band from Washington), Girl Power is a raucous vision of what it means to be a radical girl in the 90s. Benning relates her personal rebellion against school, family, and female stereotypes as a story of personal freedom, telling how she used to model like Matt Dillon and skip school to have adventures alone. Informed by the underground “riot grrrl” movement, this tape transforms the image politics of female youth, rejecting traditional passivity and polite compliance in favor of radical independence and a self-determined sexual identity.",,[10402],0.6,1992-04-15,5.8,5
522360,"Dykes, Camera, Action!",en,"The film examines the ways that women directors have contributed to this genre and emphasizes the role that the media play in representation of sexuality and gender, underscoring the power that film has to shape our perceptions of one another. Visually, this documentary comes to life on screen through compelling and intimate original interviews, intercut with emotionally-charged archival footage, photographs, ephemera, inspired music, and film clips.",/tjw6NlqEAeNTVoJKcJW9LceW8Nu.jpg,[99],1.597,2018-06-19,0.5,1
849202,The Renegades,en,"Queer culture and the arts would be much poorer without the presence and contribution of butch and stud lesbians, whose identity is both its own aesthetic and a defiant repudiation of the male gaze.",/bOTaAJPt590JSci8SNEQw4D5A44.jpg,[99],0.64,2020-03-01,0.0,0
808891,Tainted: Christopher Lefler and the Queer Censorship Chill,en,"In a 1993 art exhibit at the University of Saskatchewan, Christopher Lefler allegedly outed the Lieutenant Governor of Saskatchewan, Sylvia Fedoruk. Lefler's show was closed down, his art seized, his scholarship revoked, and he was expelled from the University of Saskatchewan. Mainstream media and the queer community framed this issue as one of outing, when it was also used to attack the funding of the arts. This film attempts to chart some of the reactions to Lefler's controversial and much maligned work.",/8eivdSKdgXTFimeXija3cAFbRH7.jpg,[99],0.6,1997-01-01,0.0,0
806687,Defiance,en,"A voice-over soundtrack repeats some common heterosexist lines: If only they didn’t flaunt it… It’s nothing personal but… A simple image, consisting of two women embracing, contradicts the soundtrack. This video examines the resilience of lesbian desire in the face of relentless homophobia.",/ybzwXWZ11copO39z1icyq0Thmj0.jpg,[99],0.6,1993-01-01,0.0,0
561242,"We’re Here, We’re Queer, We’re Fabulous",en,"""Montreal's Stonewall! In July 1989, riot police broke up a predominantly gay and lesbian party, assaulting party-goers and arresting eight people. Two days later, club-wielding police brutally attacked a mass demonstration in broad daylight, leaving dozens injured and 48 arrested. We're Here tells the story of communities coming together in the face of police brutality to organize, demonstrate and demand their rights as citizens.""",,[99],0.6,1990-01-01,0.0,0
78104,Hatalyan (The Hangman),en,"The life of Shalom, The Nazi major officer Adolf Eichmann's hangman, turned ritual slaughterer, encapsulates the story of Israel from the perspective of the 'other'- the marginalized Sephardi prison warden who is forced to do the dirty work of hanging the arch enemy and thus to carry a national burden that dramatically shaped his life. His job in the abattoir, together with his memories of his past, create a fascinating and complex portrait. His voice, yet unheard, from the edge of Israel's historical events, reveals new insights through his unique perspective. Shalom's clear, alternative voice from the margins of society carries a deeply humanistic universal message.",/uJWzbNNm81BjHZ10pK4u6UFUcak.jpg,"[99, 18, 36]",0.6,2010-01-01,6.0,1
500303,Hope I'm in the Frame,he,,/mKWjtpT1Q3OC0Twn6CEdutJclgt.jpg,[],0.657,2017-05-12,5.0,2
556363,Metamorphosis,he,"The film combines the testimony of four women who went through rape or incest and the myths of rape from Metamorphoses, and attempts to locate the forgotten, flickering voice. To tell the story from the inside, to allow a place for a narrative which is difficult to hear, that deviates from the aesthetic and illuminates the sordid outlines of our culture.",,[99],0.6,2005-01-01,0.0,0
19344,Loving Annabelle,en,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.",/ezgUinJ6bH0xOWQTqPpb0b7qzE6.jpg,"[18, 10749]",16.714,2007-05-24,6.473,261
68174,Waking Madison,en,A woman suffering from multiple personality disorder tries to piece back together her life.,/jmcg9Wy6YmXXzIoKNQIa1UsPUNu.jpg,"[18, 53, 9648]",4.719,2011-05-02,5.618,34
356366,Guns for Hire,en,"Beatle is a quirky loner who refuses to live by society's rules. Her business cards read ""Towing/Assassination,"" and she even has a hit man infomercial to go along with it. Her only human contact is with her psychiatrist and the stripper/hooker she employs once a week. Everything changes the night she meets Athena Klendon, a suicidal blonde with a secret. With a demented killer on their tail, courtesy of Athena's crooked former employer, the two quickly strike a bargain. Athena will change her life insurance policy to reflect Beatle as the beneficiary in exchange for her own execution. And while they wait for the paperwork to come through, Beatle will provide room and board and get some extra help on her infomercial. The two have no idea that Detective Holt has been on their case reviewing their every move. Just when he thinks he's got Beatle pinned beyond a shadow of a doubt, this comedic mystery takes a wild and unexpected turn.",/umsPInK2ZLwba72VqyvKMQ3ctdZ.jpg,"[35, 18, 53]",4.323,2015-10-20,4.912,34
201006,Margarita,en,"Behind the facade of a beautiful urban home, a combination of complacency and bad investments has left power couple Ben and Gail disconnected, resentful and just about broke. When the cash-strapped yuppies fire their teen-aged daughter's lesbian Mexican nanny, Margarita, they set off a chain of events that lead to her deportation.",/sXUMhaJ7XmWwlsCFj32EqTdhqz6.jpg,"[18, 35]",1.966,2012-04-01,5.8,14
49448,Finn's Girl,en,"Dr. Finn Jeffries plays a new stepmother to her deceased lover's daughter Zelly. She also took over her lover's abortion clinic that is being protested by increasingly violent ""pro-lifer's"".",/uzMUuV7uvrcvNJ33DjMwLbrufc4.jpg,"[18, 10749]",3.676,2007-06-04,5.2,10
346907,Thank God I'm a Lesbian,en,"THANK GOD I'M A LESBIAN is an uplifting and entertaining documentary about the diversity of lesbian identities. Dionne Brand, Nicole Brossard, Lee Pui Ming, Becki Ross, Julia Creet, LaVerne Monette, Sarah Schulman, Chris Bearchell, Chris Phibbs, Christine Delphy and Jeanelle Laillou speak frankly and articulately about issues ranging from coming out, racism, bisexuality, and SM, to the evolution of the feminist and lesbian movements, outing and compulsory heterosexuality. Inclusive of various and often contradictory points of view, THANK GOD I'M A LESBIAN successfully proposes an alternate vision of self and community that is realistic and positive. This fast-paced documentary was edited by Geraldine Peroni who was nominated for an Academy Award for The Player.",/gHVePeeKawcWDMxUfomV1Yz6mHo.jpg,[],0.68,1992-09-15,1.8,3
39781,The Kids Are All Right,en,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,"[35, 18]",19.503,2010-07-09,6.592,1400
43088,Spider Lilies,zh,"When Jade, a web-cam girl, visits Takeko's tattoo studio she becomes entranced with the image of the spider lily and with Takeko as well. In order to get closer to the object of her desire, Jade asks Takeko to give her the same lily tattoo, challenging Takeko's monastic existence and opening up memories which threaten to tear the two women apart.",/zAoEHYqsr90pQG6C9ORNPzKDP6d.jpg,"[18, 10749]",5.551,2007-03-30,5.619,42
72489,Drifting Flowers,zh,"Three poetic tales of seeking the true identity. In the first story, Jing, a blind singer, falls in love with her band's tomboy accordionist Diego. In another time and place, Lily, an elderly lesbian and Yen, her gay friend, create an unexpected bond and support each other in a time of crisis. Finally, we see Diego before she joined the band, when as a teenager she came to grips with her gender identity.",/2lg1RkYHnLE2IqeW6B5IxkYvw1J.jpg,"[18, 10749]",2.026,2008-02-10,5.5,19
201006,Margarita,en,"Behind the facade of a beautiful urban home, a combination of complacency and bad investments has left power couple Ben and Gail disconnected, resentful and just about broke. When the cash-strapped yuppies fire their teen-aged daughter's lesbian Mexican nanny, Margarita, they set off a chain of events that lead to her deportation.",/sXUMhaJ7XmWwlsCFj32EqTdhqz6.jpg,"[18, 35]",1.966,2012-04-01,5.8,14
